NIT Proveedor,Proveedor, Fecha,Hora Pico,Trafco_Internacional,Trafico_Datos_NAPs,Trafico_Datos_Peering_Directo,Trafico_Datos_Local,Trafico_Datos_Total_Dia
830016046,AVANTEL,10/25/2020,22:00,0.17,7491.48,44047598,0,"193514,59"
830016046,AVANTEL,10/26/2020,22:00,0.0399,73024399,44062598,0,"201061,8"
830016046,AVANTEL,10/27/2020,22:00,0.0199,7414.27,42549502,0,"203589,06"
830016046,AVANTEL,10/28/2020,22:00,0.0799,76897998,43446299,0,"208311,77"
830016046,AVANTEL,10/29/2020,22:00,0.1199,73603901,43381001,0,"204760,77"
830016046,AVANTEL,10/30/2020,22:00,0.1299,7341.04,42780698,0,"204746,95"
830016046,AVANTEL,10/31/2020,22:00,0.0299,73111201,4472.96,0,"205505,2"
830016046,AVANTEL,11/1/2020,22:00,0.05,7645.21,43851099,0,"202545,66"
830016046,AVANTEL,11/2/2020,22:00,0.07,77379199,4424.46,0,"199236,69"
830016046,AVANTEL,11/3/2020,22:00,0.0399,7698,43553198,0,"206765,7"
830016046,AVANTEL,11/4/2020,22:00,0.0599,7675.5,4299.25,0,"208142,31"
830016046,AVANTEL,11/5/2020,22:00,0.0399,7569.79,4357.98,0,"208633,84"
830016046,AVANTEL,11/6/2020,22:00,0.0399,76048101,43035498,0,"208333,45"
830016046,AVANTEL,11/7/2020,22:00,0.07,78950098,44171499,0,"210775,2"
830016046,AVANTEL,11/8/2020,22:00,0.0799,79169502,4531.5,0,"210093,06"
830016046,AVANTEL,11/9/2020,21:00,0.0399,77942998,44138501,0,"206831,11"
830016046,AVANTEL,11/10/2020,21:00,0.1099,80613799,44060498,0,"215734,72"
830016046,AVANTEL,11/11/2020,22:00,0.09,7938.77,45667998,0,"214642,73"
830016046,AVANTEL,11/12/2020,22:00,0.1199,78360098,44186802,0,"218222,98"
830016046,AVANTEL,11/13/2020,16:00,0.1199,8034.96,40816201,0,"215686,89"
830016046,AVANTEL,11/14/2020,22:00,0.1199,75886099,43319302,0,"206119,36"
830016046,AVANTEL,11/15/2020,22:00,0.1,79455898,44341201,0,"209685,75"
830016046,AVANTEL,11/16/2020,21:00,0.1299,77779502,4568.21,0,"206598,31"
830016046,AVANTEL,11/17/2020,22:00,0.14,78796001,43518501,0,"209971,95"
830016046,AVANTEL,11/18/2020,22:00,0.1199,80449399,4414.02,0,"207843,31"
830016046,AVANTEL,11/19/2020,22:00,0.1099,8056.96,45136699,0,"216534,48"
830016046,AVANTEL,11/20/2020,22:00,0.1099,78616201,44518599,0,"216438,23"
830016046,AVANTEL,11/21/2020,22:00,0.1099,82124102,4387.79,0,"213758,55"
830016046,AVANTEL,11/22/2020,20:00,0.07,78957202,44599199,0,"212451,5"
830016046,AVANTEL,11/23/2020,22:00,0.1199,7991,43758799,0,"211754,81"
830016046,AVANTEL,11/24/2020,22:00,0.09,79934302,44291899,0,"209112,44"
830016046,AVANTEL,11/25/2020,22:00,0.1199,78527202,45288799,0,"213966,19"
830016046,AVANTEL,11/26/2020,22:00,0.1599,78100498,4399.98,0,"212788,09"
830016046,AVANTEL,11/27/2020,20:00,0.1299,76250098,42640098,0,"212306,42"
830016046,AVANTEL,11/28/2020,22:00,0.17,7765.5,42281499,0,"206311,34"
830016046,AVANTEL,11/29/2020,21:00,0.09,77286299,44540498,0,"202031,63"
830016046,AVANTEL,11/30/2020,22:00,0.1199,7809.75,44863198,0,"203375,06"
830016046,AVANTEL,12/1/2020,22:00,0.2199,79111201,4598.98,0,"215293,16"
830016046,AVANTEL,12/2/2020,22:00,0.1199,7985.52,45369399,0,"215544,39"
830016046,AVANTEL,12/3/2020,22:00,0.1899,77403101,45971602,0,"216807,59"
830016046,AVANTEL,12/4/2020,22:00,0.0799,77246899,45371001,0,"217211,63"
830016046,AVANTEL,12/5/2020,22:00,0.1,7797.77,4519,0,"216138,56"
830016046,AVANTEL,12/6/2020,21:00,0.09,8042.52,4650.27,0,"213013,59"
830016046,AVANTEL,12/7/2020,22:00,0.09,69882798,46324502,0,"210537,69"
830016046,AVANTEL,12/8/2020,22:00,0.0799,8116.02,46948301,0,"217902,63"
830016046,AVANTEL,12/9/2020,22:00,0.1199,82135996,4608.5,0,"220520,44"
830016046,AVANTEL,12/10/2020,22:00,0.09,82022598,47263799,0,"222246,94"
830016046,AVANTEL,12/11/2020,22:00,0.1199,80483799,46199702,0,"222773,81"
830016046,AVANTEL,12/12/2020,22:00,0.1,81545098,46910898,0,"222811,56"
830016046,AVANTEL,12/13/2020,21:00,0.1199,86113896,48714502,0,"220593,2"
830016046,AVANTEL,12/14/2020,22:00,0.07,77654302,50278501,0,"216520,88"
830016046,AVANTEL,12/15/2020,22:00,0.09,81608901,4624.27,0,"223168,47"
830016046,AVANTEL,12/16/2020,22:00,0.1199,80247798,46732998,0,"221719,5"
830016046,AVANTEL,12/17/2020,22:00,0.0799,82025898,45547202,0,"221156,28"
830016046,AVANTEL,12/18/2020,22:00,0.17,79488198,45593701,0,"221244,94"
830016046,AVANTEL,12/19/2020,22:00,0.1099,80762998,4566.5,0,"221082,36"
830016046,AVANTEL,12/20/2020,22:00,0.0599,83010195,4740.48,0,"215332,91"
830016046,AVANTEL,12/21/2020,22:00,0.0799,80799102,4666.79,0,"219216,77"
830016046,AVANTEL,12/22/2020,22:00,0.09,77108999,48229702,0,"217397,3"
830016046,AVANTEL,12/23/2020,22:00,0.09,74458101,46923101,0,"213013,89"
830016046,AVANTEL,12/24/2020,22:00,0.17,61850801,45845601,0,"202168,7"
830016046,AVANTEL,12/25/2020,22:00,0.07,77766802,48229702,0,"217074,23"
830016046,AVANTEL,12/26/2020,22:00,0.1099,82163799,49422002,0,"216291,16"
830016046,AVANTEL,12/27/2020,19:00,0.1599,8436.21,52171802,0,"223293,63"
830016046,AVANTEL,12/28/2020,22:00,0.1199,81729302,43563101,0,"212429,59"
830016046,AVANTEL,12/29/2020,22:00,0.1299,70161099,52986802,0,"211954,16"
830016046,AVANTEL,12/30/2020,22:00,0.15,6659.54,53661001,0,"208628,14"
830016046,AVANTEL,12/31/2020,14:00,0.14,54156201,5301.79,0,"197324,63"
830016046,AVANTEL,1/1/2021,22:00,0.14,6719.96,52174702,0,"206799,61"
830016046,AVANTEL,1/2/2021,22:00,0.14,7562.29,52690498,0,"204888,83"
830016046,AVANTEL,1/3/2021,22:00,0.1599,74271802,52622202,0,"205265,31"
830016046,AVANTEL,1/4/2021,22:00,0.1599,74122998,5448.98,0,"208903,16"
830016046,AVANTEL,1/5/2021,22:00,0.17,73789302,55680898,0,"214978,88"
830016046,AVANTEL,1/6/2021,22:00,0.1199,74096699,5562.48,0,"219165,31"
830016046,AVANTEL,1/7/2021,22:00,0.14,73694902,54839302,0,"216493,36"
830016046,AVANTEL,1/8/2021,22:00,0.1099,79805498,54883198,0,"228680,58"
830016046,AVANTEL,1/9/2021,22:00,0.1599,85323496,55298101,0,"234820,52"
830016046,AVANTEL,1/10/2021,22:00,0.0799,85412402,56091099,0,"238354,55"
830016046,AVANTEL,1/11/2021,22:00,0.1299,81518599,57506699,0,"236561,38"
830016046,AVANTEL,1/12/2021,22:00,0.09,7942.54,55812798,0,"214838,27"
830016046,AVANTEL,1/13/2021,22:00,0.0799,79787798,5637.23,0,"232573,38"
830016046,AVANTEL,1/14/2021,22:00,0.1299,80131899,58618198,0,"234667,09"
830016046,AVANTEL,1/15/2021,22:00,0.1099,81111299,5734.27,0,"234259,2"
830016046,AVANTEL,1/16/2021,22:00,0.1199,85549102,56780801,0,"241305,48"
830016046,AVANTEL,1/17/2021,22:00,0.09,82973496,57802798,0,"243948,98"
830016046,AVANTEL,1/18/2021,22:00,0.1099,75898799,5941.02,0,"229411,84"
830016046,AVANTEL,1/19/2021,22:00,0.14,80033198,58196499,0,"230362,69"
830016046,AVANTEL,1/20/2021,22:00,0.14,79056699,59843701,0,"236085,38"
830016046,AVANTEL,1/21/2021,22:00,0.14,78470601,59863901,0,"236015,66"
830016046,AVANTEL,1/22/2021,22:00,0.1299,69292998,56490698,0,"208439,22"
830016046,AVANTEL,1/23/2021,21:00,0.1599,79095601,56440898,0,"227634,06"
830016046,AVANTEL,1/24/2021,22:00,0.0599,90467998,46747202,0,"221275,2"
830016046,AVANTEL,1/25/2021,22:00,0.0799,87740098,46097598,0,"233858,27"
830016046,AVANTEL,1/26/2021,22:00,0.1,88558096,47045801,0,"236341,48"
800153993,CLARO,3/30/2020,20:00,388503,67212,377964,999783,27083060
800153993,CLARO,3/31/2020,20:00,423059,67770,372816,946008,26709964
800153993,CLARO,4/1/2020,20:40,400781,54435,366988,857853,28033688
800153993,CLARO,4/2/2020,18:25,411184,62862,370828,855171,31153928
800153993,CLARO,4/3/2020,18:45,355088,61422,364965,1000814,33235650
800153993,CLARO,4/4/2020,18:50,410238,60301,266655,1047956,32569830
800153993,CLARO,4/5/2020,20:55,338206,59230,365971,1042011,33037056
800153993,CLARO,4/6/2020,18:30,328008,62291,369201,875156,31922276
800153993,CLARO,4/7/2020,18:40,361078,65862,384052,923490,31751676
800153993,CLARO,4/8/2020,19:00,371676,63305,389680,913084,32526440
800153993,CLARO,4/9/2020,19:15,367421,64380,384773,973068,32728960
800153993,CLARO,4/10/2020,19:45,352086,60811,382134,981990,32648016
800153993,CLARO,4/11/2020,21:30,341751,60989,369498,1046178,32170392
800153993,CLARO,4/12/2020,18:10,372571,61126,378799,1008653,31768578
800153993,CLARO,4/13/2020,18:50,339642,70234,365369,897359,29728204
800153993,CLARO,4/14/2020,18:45,337005,66823,409303,902367,30304960
800153993,CLARO,4/15/2020,19:50,350930,71129,397795,871061,31166712
800153993,CLARO,4/16/2020,18:40,387913,72260,395868,881906,31295588
800153993,CLARO,4/17/2020,18:45,348428,73528,402395,892577,31622668
800153993,CLARO,4/18/2020,20:50,359506,64415,390455,1014264,32637216
800153993,CLARO,4/19/2020,18:35,346516,70182,379504,976914,32321000
800153993,CLARO,4/20/2020,18:40,320959,70120,393180,834863,30473728
800153993,CLARO,4/21/2020,18:55,340748,68706,407075,851153,30714168
800153993,CLARO,4/22/2020,18:55,350626,69085,411908,852858,30952520
800153993,CLARO,4/23/2020,19:20,358583,70270,409849,842592,30940892
800153993,CLARO,4/24/2020,18:30,343700,68107,409997,884079,31789028
800153993,CLARO,4/25/2020,21:00,359419,68412,388481,1011232,33207796
800153993,CLARO,4/26/2020,18:25,342692,68113,390289,1000332,32525392
800153993,CLARO,4/27/2020,18:30,317941,69307,394266,838383,30375900
800153993,CLARO,4/28/2020,19:40,349149,67564,393478,841958,30550888
800153993,CLARO,4/29/2020,18:35,397749,71495,412659,850221,31837030
800153993,CLARO,4/30/2020,19:25,385036,63700,406788,843961,31735836
800153993,CLARO,5/1/2020,20:25,362157,67430,434452,949298,33271140
800153993,CLARO,5/2/2020,20:15,355299,62912,410189,954752,32963482
800153993,CLARO,5/3/2020,18:30,344980,65343,394230,976096,32699060
800153993,CLARO,5/4/2020,19:35,311703,72468,406240,813644,29708926
800153993,CLARO,5/5/2020,19:10,346401,75108,404665,817106,30494372
800153993,CLARO,5/6/2020,19:25,332439,72905,420324,796239,30504760
800153993,CLARO,5/7/2020,19:40,338712,76485,419878,816354,30442826
800153993,CLARO,5/8/2020,20:25,349392,77101,418107,840375,31507588
800153993,CLARO,5/9/2020,21:30,336535,72894,410333,970785,32526610
800153993,CLARO,5/10/2020,20:50,313842,71008,407652,937042,31655932
800153993,CLARO,5/11/2020,20:50,321797,74556,396687,810784,29361770
800153993,CLARO,5/12/2020,20:00,364921,76133,406161,827539,30383492
800153993,CLARO,5/13/2020,19:25,379796,76273,411304,798634,30904926
800153993,CLARO,5/14/2020,19:25,423037,75943,403872,789987,31274948
800153993,CLARO,5/15/2020,20:40,440999,77960,388178,853354,33526628
800153993,CLARO,5/16/2020,22:00,367390,75652,366647,920052,33612388
800153993,CLARO,5/17/2020,18:45,372515,80470,374648,981936,33450232
800153993,CLARO,5/18/2020,20:15,354043,79238,396800,814322,30569878
800153993,CLARO,5/19/2020,15:20,456786,82293,358916,795633,30222506
800153993,CLARO,5/20/2020,19:10,411230,74716,407733,776943,30979984
800153993,CLARO,5/21/2020,21:40,371452,65665,357486,865049,31022348
800153993,CLARO,5/22/2020,19:35,376101,81814,392750,812970,31294032
800153993,CLARO,5/23/2020,20:30,382763,78970,353074,942705,32274786
800153993,CLARO,5/24/2020,21:10,319647,77915,393535,1015474,32987138
800153993,CLARO,5/25/2020,20:00,306440,76667,392174,938563,31728560
800153993,CLARO,5/26/2020,20:25,331866,83098,392358,822772,30435932
800153993,CLARO,5/27/2020,20:20,323033,86005,414922,812518,30346454
800153993,CLARO,5/28/2020,20:20,327795,87156,418080,848660,30667792
800153993,CLARO,5/29/2020,20:20,315091,89117,408849,829926,30872992
800153993,CLARO,5/30/2020,20:30,313881,90378,411415,954044,32381696
800153993,CLARO,5/31/2020,20:30,292981,87804,396212,957046,31989338
800153993,CLARO,6/1/2020,20:25,306272,88707,396811,810679,29538276
800153993,CLARO,6/2/2020,20:20,314556,89733,391304,809502,30074976
800153993,CLARO,6/3/2020,19:35,328392,88150,411086,826728,30935906
800153993,CLARO,6/4/2020,20:00,312411,87861,418011,800132,30117376
800153993,CLARO,6/5/2020,19:30,336219,86261,373402,804169,30929820
800153993,CLARO,6/6/2020,20:35,308182,82737,380248,948668,31768232
800153993,CLARO,6/7/2020,20:50,304928,84202,387783,980178,31891764
800153993,CLARO,6/8/2020,19:55,315505,82595,395726,805668,29761828
800153993,CLARO,6/9/2020,19:40,325442,80309,415476,812888,30142008
800153993,CLARO,6/10/2020,20:20,347050,82640,416106,814565,30727710
800153993,CLARO,6/11/2020,16:05,430648,89853,387932,830280,33239364
800153993,CLARO,6/12/2020,20:20,337438,89985,419793,845994,32256270
800153993,CLARO,6/13/2020,21:00,315144,89988,387021,960234,31810612
800153993,CLARO,6/14/2020,20:55,318820,86782,385802,1013350,33015472
800153993,CLARO,6/15/2020,20:50,319526,90357,410473,993969,32334294
800153993,CLARO,6/16/2020,20:20,318781,89119,412107,796248,29101530
800153993,CLARO,6/17/2020,20:20,338314,61982,452454,941565,33932420
800153993,CLARO,6/18/2020,19:35,326347,67247,452010,923146,32663688
800153993,CLARO,6/19/2020,20:50,314997,70040,446586,956631,33065128
800153993,CLARO,6/20/2020,21:30,303222,69982,448636,1122021,33248740
800153993,CLARO,6/21/2020,20:30,280559,60575,424066,1034588,33696912
800153993,CLARO,6/22/2020,20:20,323080,63752,461569,1083544,34559808
800153993,CLARO,6/23/2020,20:00,320620,65891,444877,930435,32968548
800153993,CLARO,6/24/2020,20:30,316425,65133,449973,916386,32071944
800153993,CLARO,6/25/2020,20:20,319345,69121,469269,930803,32394304
800153993,CLARO,6/26/2020,20:20,317847,65968,437837,936459,32835356
800153993,CLARO,6/27/2020,21:25,297959,64424,427145,1125018,34362876
800153993,CLARO,6/28/2020,21:15,308711,60743,438927,1168810,35643956
800153993,CLARO,6/29/2020,20:55,323487,62030,454021,1137237,34891988
800153993,CLARO,6/30/2020,20:20,351865,71818,442667,943059,33830100
800153993,CLARO,7/1/2020,20:20,322838,71320,453525,951553,32704152
800153993,CLARO,7/2/2020,22:00,306680,58891,402529,926608,30452452
800153993,CLARO,7/3/2020,20:20,339731,62847,406505,956937,29276408
800153993,CLARO,7/4/2020,21:25,319644,60774,435348,1141381,34110564
800153993,CLARO,7/5/2020,21:00,313338,57469,452885,1142542,34588384
800153993,CLARO,7/6/2020,20:55,299659,64648,436647,1010574,31909692
800153993,CLARO,7/7/2020,19:50,333892,61178,438068,958974,32843612
800153993,CLARO,7/8/2020,20:10,323561,69663,438292,963536,32625692
800153993,CLARO,7/9/2020,20:50,312070,71314,470257,994957,32946720
800153993,CLARO,7/10/2020,20:50,321939,66839,448606,1018271,33823248
800153993,CLARO,7/11/2020,21:20,311599,72207,442320,1184965,35157184
800153993,CLARO,7/12/2020,21:35,328783,62458,436370,1150663,35473428
800153993,CLARO,7/13/2020,20:45,349502,60533,434060,1001225,33634656
800153993,CLARO,7/14/2020,20:45,355078,67611,439324,1023474,33664384
800153993,CLARO,7/15/2020,20:25,357981,68735,465694,1020047,34711096
800153993,CLARO,7/16/2020,20:50,337712,68963,474436,1061366,35062924
800153993,CLARO,7/17/2020,20:50,337568,72157,473847,1108565,36530852
800153993,CLARO,7/18/2020,21:05,352147,64482,460307,1241713,37715144
800153993,CLARO,7/19/2020,21:20,361357,59110,466489,1287323,39074528
800153993,CLARO,7/20/2020,20:40,365197,63682,479361,1282321,38844184
800153993,CLARO,7/21/2020,20:30,340948,68846,461708,1117230,36451224
800153993,CLARO,7/22/2020,20:20,346720,72916,464439,1098370,36096104
800153993,CLARO,7/23/2020,20:20,346044,71202,484194,1131251,36804992
800153993,CLARO,7/24/2020,20:20,349286,68529,475732,1211994,38577036
800153993,CLARO,7/25/2020,21:00,357138,66143,470786,1308796,39642560
800153993,CLARO,7/26/2020,20:10,353331,66768,477497,1306037,39586792
800153993,CLARO,7/27/2020,20:50,331400,68141,475707,1151082,35737376
800153993,CLARO,7/28/2020,20:15,330726,75228,489969,1122458,36661700
800153993,CLARO,7/29/2020,20:20,315329,62578,490162,1120830,36601032
800153993,CLARO,7/30/2020,20:50,341059,67331,492730,1120933,36261088
800153993,CLARO,7/31/2020,20:50,326799,75317,485388,1160455,37481140
800153993,CLARO,8/1/2020,21:35,340054,65470,458482,1294196,38148864
800153993,CLARO,8/2/2020,20:50,343330,65412,463970,1298344,38669112
800153993,CLARO,8/3/2020,20:45,336309,75348,475744,1158745,36502104
800153993,CLARO,8/4/2020,20:20,339696,83355,479651,1115916,37056188
800153993,CLARO,8/5/2020,20:20,405000,70024,465799,1128296,38109280
800153993,CLARO,8/6/2020,20:50,339006,73678,488340,1083537,37223056
800153993,CLARO,8/7/2020,20:45,393754,66899,487585,1276861,40129836
800153993,CLARO,8/8/2020,20:50,349778,66412,472471,1262533,39114496
800153993,CLARO,8/9/2020,20:55,362738,62533,466696,1294245,39352212
800153993,CLARO,8/10/2020,20:50,345262,70249,482343,1127919,36096120
800153993,CLARO,8/11/2020,20:25,354814,73944,488031,1105146,36508568
800153993,CLARO,8/12/2020,20:20,343624,73327,497795,1106781,36663540
800153993,CLARO,8/13/2020,20:20,329592,73681,524796,1094787,35520216
800153993,CLARO,8/14/2020,20:00,297721,76569,501521,1084386,37352248
800153993,CLARO,8/15/2020,20:50,322418,86570,485625,1264849,39774680
800153993,CLARO,8/16/2020,20:50,339015,69180,485992,1297465,40020156
800153993,CLARO,8/17/2020,20:20,369924,72034,505386,1247432,39029560
800153993,CLARO,8/18/2020,20:20,348350,75336,523743,1091340,37135496
800153993,CLARO,8/19/2020,20:20,335398,81121,523806,1122214,35358044
800153993,CLARO,8/20/2020,20:05,327736,76780,522167,1083544,36498184
800153993,CLARO,8/21/2020,20:25,329880,75396,505666,1142853,37255480
800153993,CLARO,8/22/2020,21:25,325873,66055,472174,1289577,38028244
800153993,CLARO,8/23/2020,20:15,324192,63873,489676,1269973,38663944
800153993,CLARO,8/24/2020,20:25,292197,86563,504300,1089986,35574608
800153993,CLARO,8/25/2020,20:15,314622,107919,519072,1106019,36635948
800153993,CLARO,8/26/2020,20:20,321413,96567,523205,1089563,36733400
800153993,CLARO,8/27/2020,11:10,344367,101146,526175,1092059,38167856
800153993,CLARO,8/28/2020,20:25,298616,93670,516399,1094555,37098664
800153993,CLARO,8/29/2020,21:30,303891,85340,469395,1269916,37272584
800153993,CLARO,8/30/2020,20:50,316831,75718,489766,1254051,37920820
800153993,CLARO,8/31/2020,20:20,302660,86068,518157,1088062,35452660
800153993,CLARO,9/1/2020,20:20,304619,93459,519998,1082262,35621808
800153993,CLARO,9/2/2020,20:25,298234,94527,514295,1081659,35853288
800153993,CLARO,9/3/2020,20:20,291890,95244,507037,1055321,35375052
800153993,CLARO,9/4/2020,20:15,281154,85733,487821,1050595,35461912
800153993,CLARO,9/5/2020,21:25,264368,77118,427889,1195858,34725920
800153993,CLARO,9/6/2020,21:15,294113,79912,466414,1216949,35512140
800153993,CLARO,9/7/2020,20:25,281690,82935,504563,1067773,34801048
800153993,CLARO,9/8/2020,20:15,310965,103391,513198,1046292,34971800
800153993,CLARO,9/9/2020,21:05,278883,95242,521527,1047934,34999476
900009238,UNE,7/12/2020,22:01,168920,36111,246661,887314,25575628
900009238,UNE,7/13/2020,20:24,191163,36473,248244,765992,22619672
900009238,UNE,7/14/2020,21:57,187072,38541,240601,831129,23732832
900009238,UNE,7/15/2020,22:04,176812,38268,255190,825250,24647798
900009238,UNE,7/16/2020,20:49,291508,39947,154912,774643,22650034
900009238,UNE,7/17/2020,22:01,175068,40549,263103,911234,25252450
900009238,UNE,7/18/2020,22:26,183841,38003,264563,964831,27145360
900009238,UNE,7/19/2020,22:19,177988,35514,262066,989670,28150784
900009238,UNE,7/20/2020,20:40,194732,40180,291554,977432,28151828
900009238,UNE,7/21/2020,20:54,191708,44057,276562,851771,25164932
900009238,UNE,7/22/2020,20:48,195497,44322,275598,843176,24651380
900009238,UNE,7/23/2020,22:24,177342,39232,245275,895450,25652760
900009238,UNE,7/24/2020,20:19,195788,44694,277909,932950,27911280
900009238,UNE,7/25/2020,20:19,197239,39615,279621,924634,27697564
900009238,UNE,7/26/2020,22:28,186234,35944,251662,923659,28234426
900009238,UNE,7/27/2020,22:01,176590,39840,250906,878775,24891526
900009238,UNE,7/28/2020,20:56,179648,45542,272478,851564,24773924
900009238,UNE,7/29/2020,22:20,179744,39996,251018,815548,23899390
900009238,UNE,7/30/2020,21:56,176180,38868,254194,836726,23627868
900009238,UNE,7/31/2020,22:13,190496,40256,254381,840938,25699572
900009238,UNE,8/1/2020,21:58,195184,40501,267719,895943,27712496
900009238,UNE,8/2/2020,20:46,180109,39965,273906,917881,27985672
900009238,UNE,8/3/2020,20:38,205701,44083,272694,776561,25039876
900009238,UNE,8/4/2020,22:02,206055,38193,250150,787640,25187692
900009238,UNE,8/5/2020,20:39,233167,39221,275009,763268,26014452
900009238,UNE,8/6/2020,20:20,212956,42422,277794,746026,26105224
900009238,UNE,8/7/2020,22:04,213886,36138,274070,923833,26977038
900009238,UNE,8/8/2020,21:59,199406,37190,266053,900999,26512688
900009238,UNE,8/9/2020,20:54,197081,41191,272406,889406,26793560
900009238,UNE,8/10/2020,21:59,187192,38486,256186,804381,23302094
900009238,UNE,8/11/2020,20:59,187266,47614,278980,823048,24276588
900009238,UNE,8/12/2020,20:59,194920,43649,278793,817947,23512652
900009238,UNE,8/13/2020,20:59,202786,46378,191183,839050,23043908
900009238,UNE,8/14/2020,21:29,190926,40907,259592,795432,23659844
900009238,UNE,8/15/2020,21:59,191408,50811,266603,930518,25888656
900009238,UNE,8/16/2020,21:29,187841,43092,285333,953076,26815204
900009238,UNE,8/17/2020,20:59,200090,45915,294610,938783,26534696
900009238,UNE,8/18/2020,20:59,194578,46467,280378,824224,23922868
900009238,UNE,8/19/2020,21:29,205495,48215,264204,819901,22907688
900009238,UNE,8/20/2020,20:59,203039,45945,271042,796073,23495490
900009238,UNE,8/21/2020,21:59,195147,46276,257665,843662,24047560
900009238,UNE,8/22/2020,22:00,188789,38665,254801,890690,24468380
900009238,UNE,8/23/2020,21:00,196521,37642,271353,922983,25434588
900009238,UNE,8/24/2020,21:29,205620,39205,257551,820206,23407420
900009238,UNE,8/25/2020,20:30,239326,30788,291056,793823,24314812
900009238,UNE,8/26/2020,22:00,201087,30424,270179,843148,23882120
900009238,UNE,8/27/2020,20:59,205695,45021,294618,808189,25471804
900009238,UNE,8/28/2020,21:59,202570,29253,262652,804235,24801432
900009238,UNE,8/29/2020,21:30,209533,21248,276438,823594,24344864
900009238,UNE,8/30/2020,21:29,212477,23202,269675,884688,25273096
900009238,UNE,8/31/2020,20:59,216933,26032,282551,780572,24582664
900009238,UNE,9/1/2020,20:59,217695,26423,276849,767573,23572448
900009238,UNE,9/2/2020,21:59,198315,26043,263162,774846,23415160
900009238,UNE,9/3/2020,21:59,188061,27438,261025,776936,23351000
900009238,UNE,9/4/2020,22:29,179979,35895,242224,782785,23362972
900009238,UNE,9/5/2020,21:59,166592,36058,243343,768661,22494026
900009238,UNE,9/6/2020,20:59,178213,37222,268989,827983,24383848
900009238,UNE,9/7/2020,20:59,190728,39722,274485,768732,23050396
900009238,UNE,9/8/2020,21:30,212239,44511,263426,748871,22907144
900009238,UNE,9/9/2020,20:59,182510,37581,273282,782833,24401290
900009238,UNE,9/10/2020,20:59,191173,42295,274420,760660,24751792
900009238,UNE,9/11/2020,20:59,189568,43420,268296,778805,23495880
900009238,UNE,9/12/2020,22:00,166676,35520,246998,787329,22403664
900009238,UNE,9/13/2020,21:29,173245,36238,255252,856054,23409292
900009238,UNE,9/14/2020,20:59,184696,38944,280333,781672,22956592
900009238,UNE,9/15/2020,21:00,195089,40137,272751,759021,23065520
900009238,UNE,9/16/2020,21:59,182466,43488,257876,785586,23771148
900009238,UNE,9/17/2020,20:59,201394,48590,277972,760739,23550796
900009238,UNE,9/18/2020,21:59,178862,43897,255060,768185,23182128
900009238,UNE,9/19/2020,21:29,153274,40323,239721,705393,21847476
900009238,UNE,9/20/2020,20:59,170696,41653,261600,810581,22542692
900009238,UNE,9/21/2020,21:01,167458,40667,281098,762527,21755566
900009238,UNE,9/22/2020,20:59,173281,42132,275953,709494,21868530
900009238,UNE,9/23/2020,20:30,218459,49323,271667,709175,23052436
900009238,UNE,9/24/2020,21:59,162371,48352,263405,740603,22312848
900009238,UNE,9/25/2020,21:59,163978,46264,268136,722240,22423302
900009238,UNE,9/26/2020,21:59,151788,40380,260319,728902,22198922
900009238,UNE,9/27/2020,20:30,163532,47235,278337,806833,23085586
900009238,UNE,9/28/2020,21:59,170291,50388,273436,769090,22972544
900009238,UNE,9/29/2020,20:30,188042,54555,307875,721997,24006460
900009238,UNE,9/30/2020,21:59,170881,52465,273647,725812,22697464
900009238,UNE,10/1/2020,20:59,178918,49069,298664,699118,23042212
900009238,UNE,10/2/2020,21:59,163197,45694,286952,737202,22848972
900009238,UNE,10/3/2020,21:29,153523,42090,270116,731160,22625510
900009238,UNE,10/4/2020,21:29,156751,42150,286206,802620,23112980
900009238,UNE,10/5/2020,20:59,168308,47026,302650,733399,22547468
900009238,UNE,10/6/2020,20:59,181027,54835,294197,755628,22915882
900009238,UNE,10/7/2020,20:29,182027,49242,305355,739729,23106640
900009238,UNE,10/8/2020,20:59,172622,46411,298455,738794,23150544
900009238,UNE,10/9/2020,21:59,151319,41424,272325,701476,22041546
900009238,UNE,10/10/2020,21:30,158105,45341,243607,715134,22301632
900009238,UNE,10/11/2020,21:29,150891,39728,247530,761034,22087112
900009238,UNE,10/12/2020,21:29,179574,40742,281310,834103,22708624
900009238,UNE,10/13/2020,20:59,183502,55285,296672,780378,23940572
900009238,UNE,10/14/2020,21:53,181320,50540,282217,775824,23059770
900009238,UNE,10/15/2020,20:59,174226,47536,292358,737861,23722204
900009238,UNE,10/16/2020,21:59,159055,41877,275915,761229,23434600
900009238,UNE,10/17/2020,21:59,154198,39452,267487,759530,23026032
900009238,UNE,10/18/2020,21:30,172496,42119,281467,829086,23748652
900009238,UNE,10/19/2020,21:29,179348,46629,288173,767099,23378084
900009238,UNE,10/20/2020,20:59,185968,45849,296968,772141,23629804
900009238,UNE,10/21/2020,21:59,173635,49423,285141,794109,24202756
900009238,UNE,10/22/2020,20:29,181786,43366,309088,741889,23948064
900009238,UNE,10/23/2020,21:59,168407,41701,271657,773182,22996608
900009238,UNE,10/24/2020,21:29,158918,44088,272379,783929,23596052
900009238,UNE,10/25/2020,21:30,169854,41025,275694,839313,23789352
900009238,UNE,10/26/2020,21:00,185125,43417,298738,786721,23324304
